order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extraction_Date,source,extracted_at,data_source
82,1223,4,2016-02-18,2016-02-21,2016-02-20,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
83,393,4,2016-02-19,2016-02-20,2016-02-20,1,3,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
84,317,4,2016-02-20,2016-02-22,2016-02-21,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
85,1174,4,2016-02-20,2016-02-23,2016-02-21,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
86,276,4,2016-02-21,2016-02-22,2016-02-23,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
87,516,4,2016-02-21,2016-02-22,2016-02-23,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
88,1069,4,2016-02-21,2016-02-22,2016-02-23,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
89,668,4,2016-02-21,2016-02-24,2016-02-24,3,8,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
90,414,4,2016-02-23,2016-02-25,2016-02-24,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
91,648,4,2016-02-25,2016-02-27,2016-02-28,1,2,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
92,1309,4,2016-02-25,2016-02-28,2016-02-28,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
93,1328,4,2016-02-26,2016-02-28,2016-02-27,1,3,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
94,929,4,2016-02-27,2016-02-28,2016-02-29,1,2,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
95,218,4,2016-02-27,2016-02-29,2016-02-28,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
96,1094,4,2016-02-27,2016-02-29,2016-02-28,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
97,204,4,2016-02-28,2016-02-29,2016-03-01,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
98,1194,4,2016-02-28,2016-02-29,2016-02-29,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
99,1165,4,2016-02-29,2016-03-01,2016-03-03,3,9,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
100,1237,4,2016-03-01,2016-03-04,2016-03-03,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
101,271,4,2016-03-01,2016-03-04,2016-03-04,3,8,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
102,336,4,2016-03-02,2016-03-05,2016-03-03,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
103,991,4,2016-03-03,2016-03-06,2016-03-05,1,2,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
104,7,4,2016-03-03,2016-03-05,2016-03-05,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
105,306,4,2016-03-03,2016-03-05,2016-03-04,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
106,422,4,2016-03-04,2016-03-05,2016-03-05,3,9,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
107,633,4,2016-03-06,2016-03-09,2016-03-09,1,2,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
108,12,4,2016-03-06,2016-03-09,2016-03-07,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
109,1255,4,2016-03-06,2016-03-09,2016-03-09,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
110,677,4,2016-03-06,2016-03-08,2016-03-09,3,9,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
111,630,4,2016-03-07,2016-03-10,2016-03-10,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
112,469,4,2016-03-08,2016-03-11,2016-03-10,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
113,1078,4,2016-03-08,2016-03-11,2016-03-11,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
114,1431,4,2016-03-08,2016-03-10,2016-03-11,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
115,1369,4,2016-03-09,2016-03-11,2016-03-11,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
116,471,4,2016-03-10,2016-03-11,2016-03-11,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
117,740,4,2016-03-10,2016-03-13,2016-03-11,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
118,577,4,2016-03-12,2016-03-14,2016-03-13,1,2,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
119,925,4,2016-03-12,2016-03-14,2016-03-14,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
120,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
121,755,4,2016-03-14,2016-03-15,2016-03-16,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
122,786,4,2016-03-14,2016-03-16,2016-03-15,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
123,766,4,2016-03-15,2016-03-18,2016-03-17,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
124,403,4,2016-03-16,2016-03-18,2016-03-17,1,3,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
125,685,4,2016-03-16,2016-03-19,2016-03-17,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
126,1365,4,2016-03-16,2016-03-18,2016-03-18,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
127,484,4,2016-03-17,2016-03-18,2016-03-19,3,8,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
128,86,4,2016-03-18,2016-03-20,2016-03-21,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
129,84,4,2016-03-19,2016-03-21,2016-03-21,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
130,1049,4,2016-03-19,2016-03-22,2016-03-20,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
131,316,4,2016-03-19,2016-03-22,2016-03-20,3,8,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
132,46,4,2016-03-20,2016-03-22,2016-03-23,1,3,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
133,409,4,2016-03-20,2016-03-22,2016-03-21,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
134,679,4,2016-03-20,2016-03-21,2016-03-21,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
135,1354,4,2016-03-21,2016-03-23,2016-03-23,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
136,1192,4,2016-03-21,2016-03-24,2016-03-23,3,8,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
137,370,4,2016-03-23,2016-03-26,2016-03-25,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
138,438,4,2016-03-23,2016-03-24,2016-03-25,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
139,710,4,2016-03-23,2016-03-24,2016-03-26,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
140,1264,4,2016-03-23,2016-03-26,2016-03-26,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
141,557,4,2016-03-25,2016-03-27,2016-03-26,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
142,170,4,2016-03-26,2016-03-27,2016-03-27,1,3,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
143,693,4,2016-03-26,2016-03-28,2016-03-28,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
144,1124,4,2016-03-26,2016-03-29,2016-03-29,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
145,366,4,2016-03-27,2016-03-29,2016-03-30,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
146,288,4,2016-03-28,2016-03-30,2016-03-30,1,3,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
147,55,4,2016-03-28,2016-03-31,2016-03-31,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
148,714,4,2016-03-28,2016-03-30,2016-03-30,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
149,763,4,2016-03-28,2016-03-30,2016-03-29,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
150,332,4,2016-03-29,2016-03-31,2016-04-01,1,2,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
151,926,4,2016-03-29,2016-04-01,2016-03-31,1,2,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
152,76,4,2016-03-29,2016-03-30,2016-03-30,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
153,498,4,2016-03-30,2016-04-02,2016-04-01,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
154,1286,4,2016-03-31,2016-04-01,2016-04-01,1,2,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
155,371,4,2016-04-02,2016-04-03,2016-04-04,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
156,357,4,2016-04-03,2016-04-06,2016-04-05,1,3,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
157,43,4,2016-04-03,2016-04-06,2016-04-06,3,8,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
159,32,4,2016-04-04,2016-04-06,2016-04-06,1,2,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
160,205,4,2016-04-04,2016-04-06,2016-04-06,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
161,251,4,2016-04-04,2016-04-07,2016-04-05,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
162,31,4,2016-04-06,2016-04-08,2016-04-07,1,3,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
163,1325,4,2016-04-06,2016-04-07,2016-04-07,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
164,610,4,2016-04-07,2016-04-08,2016-04-09,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
165,574,4,2016-04-08,2016-04-10,2016-04-10,1,3,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
166,338,4,2016-04-08,2016-04-11,2016-04-11,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
167,1034,4,2016-04-08,2016-04-09,2016-04-11,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
168,1147,4,2016-04-09,2016-04-12,2016-04-11,1,3,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
169,99,4,2016-04-10,2016-04-11,2016-04-11,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
170,1200,4,2016-04-10,2016-04-11,2016-04-13,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
171,237,4,2016-04-11,2016-04-14,2016-04-14,1,3,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
172,1079,4,2016-04-11,2016-04-12,2016-04-14,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
173,117,4,2016-04-11,2016-04-14,2016-04-13,3,8,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
174,1361,4,2016-04-12,2016-04-13,2016-04-15,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
175,951,4,2016-04-13,2016-04-14,2016-04-14,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
176,643,4,2016-04-15,2016-04-16,2016-04-17,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
177,121,4,2016-04-16,2016-04-19,2016-04-19,1,2,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
178,756,4,2016-04-16,2016-04-17,2016-04-18,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
179,616,4,2016-04-17,2016-04-19,2016-04-19,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
180,918,4,2016-04-17,2016-04-20,2016-04-19,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
181,459,4,2016-04-18,2016-04-20,2016-04-20,1,3,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
182,854,4,2016-04-18,2016-04-19,2016-04-20,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
183,22,4,2016-04-19,2016-04-20,2016-04-20,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
184,134,4,2016-04-19,2016-04-21,2016-04-22,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
186,1127,4,2016-04-21,2016-04-22,2016-04-24,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
187,183,4,2016-04-22,2016-04-23,2016-04-24,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
188,390,4,2016-04-22,2016-04-23,2016-04-25,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
189,1288,4,2016-04-23,2016-04-24,2016-04-26,1,2,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
190,98,4,2016-04-23,2016-04-25,2016-04-25,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
191,919,4,2016-04-27,2016-04-28,2016-04-28,1,2,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
192,728,4,2016-04-27,2016-04-28,2016-04-29,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
193,1366,4,2016-04-28,2016-04-30,2016-04-30,1,3,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
194,558,4,2016-04-28,2016-04-30,2016-05-01,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
195,727,4,2016-04-28,2016-05-01,2016-05-01,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
196,1247,4,2016-04-28,2016-04-30,2016-05-01,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
197,127,4,2016-04-30,2016-05-03,2016-05-03,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
198,640,4,2016-05-01,2016-05-04,2016-05-03,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
199,760,4,2016-05-01,2016-05-04,2016-05-04,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
200,1074,4,2016-05-01,2016-05-03,2016-05-03,2,6,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
201,280,4,2016-05-01,2016-05-04,2016-05-02,3,9,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
202,600,4,2016-05-03,2016-05-05,2016-05-04,1,2,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
203,1102,4,2016-05-03,2016-05-05,2016-05-06,3,9,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
204,591,4,2016-05-04,2016-05-07,2016-05-06,2,7,1714563448.0212574,SQL-Server,2025-12-01T02:39:49.101699,orders.csv
